wine,source_row,feature_group_id,split
red,752,908cbc1c2433392b0f32fbec75849e21c5a9b49ed1d781e54280109b9477e447,training
red,753,04568a6dc7832ef1940013c199396bada15c7e00c132c3a000b48f9525e217b2,training
red,754,908cbc1c2433392b0f32fbec75849e21c5a9b49ed1d781e54280109b9477e447,training
red,755,06e209411a61d380b816e563ca3d030e5eacce1538e0c922b9ab5aa21e08c836,final_evaluation
red,756,18c21dedfec250f3a1c3b8ab57cec59e4847bb0f1cd3bd158e9b4c9e643d2f93,training
red,757,54f108d537589ff611c76ae1dd7e1aed17fe76a857a4b868adcca5787dd518a0,training
red,758,9dfd99a07a53af5374bd5a8ce187c454db9baddb15b6d8bff4092d142d409650,final_evaluation
red,759,9dfd99a07a53af5374bd5a8ce187c454db9baddb15b6d8bff4092d142d409650,final_evaluation
red,760,6380ede944bab3a07a3deab037f270f9495a6e21c635ea59b1a76fe3a83e76fb,validation
red,761,816e46bf17c3ad616e21286a48b5e81813b1123ff65a0674afaea2ff4b7cce4a,training
red,762,ad8c188dcfedfdc63adae4842d032411c19ab53dd707faea8500869b2c119925,final_evaluation
red,763,ae7499a41928c56cb32f829988d3b9d5e0e15644840883361585a8ec8ce0a2ec,training
red,764,ad8c188dcfedfdc63adae4842d032411c19ab53dd707faea8500869b2c119925,final_evaluation
red,765,6ac87ff8f1d52d7ec7f6f5809009d0fb6faf8fde4a24dafe663ee0c81d099dbb,training
red,766,c58002ea31d3e99736d5cb83dbfb76711f8c71f86e5037ce54b00c0d9bdb861b,training
red,767,c92c8e6dc91fba9b157da7d0950da1f9a8fc7fa541563dbfad5d40c3cc4769ee,training
red,768,2f0ccb79cfcefbb0973016d7a0175ecfd730eec84f3360c35f93f1a1002ff5d4,training
red,769,2d994d3cd9deaaae3c86f33a14d0a9e4c4309943bbd4a2e3c166cf03ab1c4891,training
red,770,5820a38d78b01bf43a7c7111376d6fcc28887460808c6662152d28348c383053,training
red,771,2d994d3cd9deaaae3c86f33a14d0a9e4c4309943bbd4a2e3c166cf03ab1c4891,training
red,772,58ad2948a5cececeb407896d88f8c0ccdc15d1696c593fa0a63c1f07289929f7,validation
red,773,c6700b53f9bbeaab1576f1c64f12970821823741af51eb699d2f0ee5918c4297,final_evaluation
red,774,5a45fd60c54c7c26aef6a296e12091828a157ad0a561c496c74595421bd72492,validation
red,775,691370f2a2ed38973ae722305865731129fcdc1f4b2a367c103a59d443b706bb,training
red,776,cf2452cc217a8d041293e2dd028653de9a9ffe3d0afa410493db04512c722f05,training
red,777,bc68928b324e3a90d79fcecfb424fd75351cced21f3879c6c3ed83747635af79,training
red,778,0e0bb58cfa8211a0d9cce8658c5af611d535310009542ddbea4273e0fe910b8b,final_evaluation
red,779,db618d68130e0a2f5c54b4c735ae243bc97ed342e86497129477fb6428b65ac5,final_evaluation
red,780,533acd278c032ba8d1d61b1164e664167dfd20c8a753e70cc8511cf6996171fe,validation
red,781,7dc1fff868ad64564178bb3ec387422cf72850d83bed0498309c89e31d59dc05,training
red,782,ef142223976d0f75751b162520c20adeb35f5e9a4226694583662a061462738d,training
red,783,bdd0958ac2ea598cde2393a9094009182b9b34f85d11716779d27770dcf2250a,final_evaluation
red,784,ef142223976d0f75751b162520c20adeb35f5e9a4226694583662a061462738d,training
red,785,37082a9b0b81a1ed6519601a1d9e44434e350febd1eff76d9783b4d2081749e8,training
red,786,2a1cdf6c48c1a740ed572230f3928e764b88e3b1d440081a8082888be19c03a0,validation
red,787,2a1cdf6c48c1a740ed572230f3928e764b88e3b1d440081a8082888be19c03a0,validation
red,788,68183f34738e857f206974424e2f7556dd9ee5cfbba234c0e87f9b3ac5339433,validation
red,789,68183f34738e857f206974424e2f7556dd9ee5cfbba234c0e87f9b3ac5339433,validation
red,790,23f1594435ec6b6eda64b50f6c88377209d4f7b9543cf21c5d6dc741df95e467,training
red,791,1ebf148ec6018e03ebf5c9dcea18f8db09b18f57650b41b9d7a28556cf86ba3c,training
red,792,7372814498e9b0de1cb4dc809ad9c341ddb58d418c40d9e11d5e8beb0b4b7d8e,training
red,793,a4ff5eac2453e48ac0c009252f4836763a00a5906d38a9bf2a1d4a961224e911,validation
red,794,f2cdb6d86844c347f173756ff964404c650d98d4c8162ad10aebebd033b6737d,training
red,795,41914b505823b0318608510b384d5e7e4038f80a24e33ae826c555028c312bb9,final_evaluation
red,796,87c134a0f1d035c6d97dc030a5f02ccd9121e11f4e44ac281e175edc050a3b66,training
red,797,1750e458db42ff65b8bace10d432e51f844088da73a23da77251ebb2188fdf66,training
red,798,2a831565e0427aba4cee5772186c1552a6f02a9d2a78d25f9785dbc7e36c24eb,validation
red,799,a92e52df22324cd1e5520f2983f5ccb26907c00cf99fbe371269f7e8c2c5dd4d,training
red,800,a92e52df22324cd1e5520f2983f5ccb26907c00cf99fbe371269f7e8c2c5dd4d,training
red,801,029a8c529a7b8f760317d51e07d32be1de70773a0e2aec9f44386ce430fc1b8d,training
red,802,ddd91e569b698469b446fc3e6f22ffc67a6e46ffb30163afc2307586253aa265,training
red,803,425441e9361462afc706df1086577fa919ebf49bb44d514f3b5946a176ced3c9,training
red,804,f87dec44f7f809ed4454082cb573b25d4e052b7faa91bf392e4a8ff7e101e003,training
red,805,fe125e93dab65f5cf223b3edf6c7e8734dc35214e9fababd8f284a35b237eab0,validation
red,806,6fe59cf46f907693ff64aa313e5b8ee7f89d9a4d6ebb31e240e615b0845b71be,training
red,807,944ac200ef2c2cbffce60415e2e591dc75db4b7ae39a6ef84211831d95452d6f,final_evaluation
red,808,6fe59cf46f907693ff64aa313e5b8ee7f89d9a4d6ebb31e240e615b0845b71be,training
red,809,b94cd200ac0adf3f0c13dcc0d070b7e1862cf05afe386e23cd8e988b2c51330c,training
red,810,d0d9267cbd6a812ac1b3dcbacd282b97a30a445486116925509cafb58136028f,final_evaluation
red,811,a7c6371629f1f8f2dc4a81273b50f02ba160d7dfe4ff4403499bac52109fba1a,training
red,812,4f3d40ac9b879ef2286ab7f1d1069117cf1111946b23ab61d52cb22d474b28cd,validation
red,813,831d831cca504079ed31e3b4f8b9dd5a8f59db753fa69309aa9a7e21399723a1,training
red,814,8063834c7d3700ebfd5ab0d8f84a8a9d83eff9fd05d5494726357445f1584e85,training
red,815,4125a7c9cbcc8dfca8a580cd3144f754e7bb60c6dd7329cda80fa4f7c180154a,training
red,816,831d831cca504079ed31e3b4f8b9dd5a8f59db753fa69309aa9a7e21399723a1,training
red,817,47a2dad81a3790d326a825a8230c731e488bf848a5f0aac7fbbb4184afeba10b,training
red,818,caa19056a3737bc59b280a325c1ba3c627780fe85143bea27f1b751d164e661a,training
red,819,708da93141806bba20259a4ff22682036b055d12be0f619f8c85a1e28fa71cfe,training
red,820,2cd20f83502f4c4414a9f4141ef59f1295ba4e8ce2ea3cb80e3545acbd7b43c2,training
red,821,e754ac3314b17bff1f025aaf1c41a792f8176a69fe491295d20790a38b720308,training
red,822,752502f1383cea88e7423bc0b2d5a9c59e0c282550993ef35357350daeeb2020,final_evaluation
red,823,40e188f5c69e768ce51d75032e4279c9b8a59bca1b4e54158046ed341e61f9b3,training
red,824,40e188f5c69e768ce51d75032e4279c9b8a59bca1b4e54158046ed341e61f9b3,training
red,825,6a3df18ab75c8a9843c55b64d50d3ef0d13477af12f57cd852adac5fda21094b,training
red,826,a71ca82a4d7d3ef6a85c192cdceeed4195d16072fbc23da5cd1630d7e5aa3da9,training
red,827,67ce2b68d3792932d6677ca229546b56351d5b3bbca23dbcc0e756b7b3ef124e,training
red,828,a71ca82a4d7d3ef6a85c192cdceeed4195d16072fbc23da5cd1630d7e5aa3da9,training
red,829,c38cec418b361c44a05c4c6bca5f2a92a45a22e20a5e3e1f12d888cea49a1d42,training
red,830,e7b4edb88062f1feaddf10def9c7886b84d14ed3a1ae62a2fc13541e73b19ce4,training
red,831,7410c46bda88410a5265e679aa1946cd7370d797abab818ef0cbed9158683e4c,validation
red,832,e7b4edb88062f1feaddf10def9c7886b84d14ed3a1ae62a2fc13541e73b19ce4,training
red,833,08f764bae7390ef3386d242d8f78db0d4b1af6a0c3c7ce24aae8bca310a83eeb,training
red,834,cd0873861614e2100956ec0bcb0b439318f3f434dba5d1229800af468bddec08,training
red,835,06582675801ccf290aea67229bbeff4664a4a173422103f53b69e2cfeca3f69a,training
red,836,20a28d64cd5d56a3b15178266695551992951ddc46e922ddfb54d828078f4a5a,validation
red,837,520f8eaeee7a1e722b4ac6af2357a81a3bb2d21b630dd075e7ed3824144f4e88,final_evaluation
red,838,520f8eaeee7a1e722b4ac6af2357a81a3bb2d21b630dd075e7ed3824144f4e88,final_evaluation
red,839,fbd6b2ce7d49d83c14f210e8f19c839b1c9ab5ec2747d6551baa8c0b2e4f6cb3,final_evaluation
red,840,10a2fc7e689184b6e2ad241503c286f300d758e65cf5570a46325cbf531dd215,training
red,841,feb368409f0fb19116141cddd898db26bcea7261287533670a0caba809fe4a73,training
red,842,df67bd6eb47d40b1d2791234cd4e1b101fe0ae2cb53690158e0877d24db5c197,validation
red,843,6b9651babdaec10c03ce071b9f3cf24eedc59b1e79f596bcac4aa7396bf56f91,final_evaluation
red,844,859d162e40d3150ee0338cf9aed4094565c5600fb73fcc9d6b35ff5c863cf82e,training
red,845,68214be932284cfcebc8015310ad5fa563a309a406c18f2aff9de36906fa732c,training
red,846,687b15826f8bd38cc239ae1952ceaa9afb17604d2ba029b9ae246f6d96ab12f4,training
red,847,687b15826f8bd38cc239ae1952ceaa9afb17604d2ba029b9ae246f6d96ab12f4,training
red,848,e694ec2a5d40e7a3019188fb21a4b1104a0428ee140a1808b3659e34f06c057b,final_evaluation
red,849,687b15826f8bd38cc239ae1952ceaa9afb17604d2ba029b9ae246f6d96ab12f4,training
red,850,563b2dbf724d7727e1f9f8207671b7eecaaa00b8ac84fbb8f848199a0657b04e,final_evaluation
red,851,5dd5b55d7eaf71ce8b699846463931360f655af8e1b58d8f3f5d98a23452f791,training
red,852,5dd5b55d7eaf71ce8b699846463931360f655af8e1b58d8f3f5d98a23452f791,training
red,853,d0fcbd4324417717ca49038a8f7055ec8f4940795544f6fc376656ec12b908c9,training
red,854,ca8c9929af178715e5045484f14e4616a1430dc672564c2fedddedfed7205960,training
red,855,ca8c9929af178715e5045484f14e4616a1430dc672564c2fedddedfed7205960,training
red,856,4bc1ae6fa5bd22ed02b374c334fcac461da65b7a3ac3f5f6e2fb8b968885b7d6,training
red,857,ca8c9929af178715e5045484f14e4616a1430dc672564c2fedddedfed7205960,training
red,858,98efaac14018f05c64227d717922c2a9851e0723cf90105a604da8ebf6b8e316,training
red,859,8758dc8ee4bcf6d1288848292aa6d90b2176585008a10e50e72488e50efb7949,final_evaluation
red,860,77b0c00f5570c5442ba8f5b1e2b17402b81d6d235cbd2bc48077e2fa1659963c,training
red,861,e857819bc254a87a927552d37d637aaa96093634c5ea9ff9665524a2dc976db6,final_evaluation
red,862,c5b894713f3958cd6319855a0e923377ac32960366146c07370a5ef90b091c17,training
red,863,7630b0ddfe4e881551365941aba09a63c93cbd152ee79c410ac6644a424c373f,training
red,864,098006dd661b7da50ee13fd5e94aad316b836421b49be65657d52f9e73f8f76f,training
red,865,e857819bc254a87a927552d37d637aaa96093634c5ea9ff9665524a2dc976db6,final_evaluation
red,866,aa3c4ddb8debef3ae7df82d47776ffcf1a8cac8bf60a6ba6c24c40618cfeac44,training
red,867,f16daf5b15c631b0ed181084a73dd7b0d9d8e416b0f3949589bfcb7bcac0d895,training
red,868,81ead805b5f46693858b01a6dba76cd8edd94a8e7c4f454be19cfd36b68ef0fa,validation
red,869,77b0c00f5570c5442ba8f5b1e2b17402b81d6d235cbd2bc48077e2fa1659963c,training
red,870,b58131c2bda3c6b1fee86d49ad7979ea293bdf4243444d95f47b4899127d4e19,final_evaluation
red,871,e28cb0bf10af25c6301822762bc4df1ef9a01919af1986902fc97a50943b4f13,training
red,872,713f31924a43a3caad52a1f1f5e15d95cb4b0f1e5977da1ff340d48884f16bd7,validation
red,873,8898a30d1b48db7c310f95d1cbda11d7590a76755f0b97430eb0632388d8a4e8,validation
red,874,b9e39a66c2d4951e00d79a865ad0f3c244431c876a2d2b5bb9d2b8c41988a9fc,final_evaluation
red,875,5042d7480a9e36027657efd9818283fda842af5fb6228b9376ffeea380f801a9,validation
red,876,b3ba3d5907fa7f44c70ee754402faf8910120737ec3a94b9f3dcfa16c34aa9eb,validation
red,877,d817db8bc5e836042d56c9b4cd76e706c1150de66427376de349037799169e61,training
red,878,e28cb0bf10af25c6301822762bc4df1ef9a01919af1986902fc97a50943b4f13,training
red,879,eee37b9299e45cbea6c8b3437a2508c8b431eede2b31d6485307c24e37e2fb9a,training
red,880,a6d1d3c30e66a2a9ef0b0fe335ae14f2116ddebb2a961d0e799d93e138228e1d,training
red,881,1de6930059f25eaa3a67251d0bf3ad3b0b2c1669972423ef53ec2efa694daa40,training
red,882,13df376626979ee3d5202e160887dc74d2bcdf06a030c44d099090ac3ae72482,training
red,883,cf348a16d9dd90b9a0c555c5838bab1f30e6c49a7ea106e60af4ce5b2aec6790,validation
red,884,a6d1d3c30e66a2a9ef0b0fe335ae14f2116ddebb2a961d0e799d93e138228e1d,training
red,885,eee37b9299e45cbea6c8b3437a2508c8b431eede2b31d6485307c24e37e2fb9a,training
red,886,767ecf43a27c7b4d120ae6c83fb116d913fcae31bfdcce76dc319ea34e85b69a,training
red,887,ae90972d2adf38950c06d3e4f735e973986567f2ac66a0a6c36d304b1d53f75d,final_evaluation
red,888,475612eac92dca6b6d08b570cc6163bedd61284d3845911c45ab0e67bdeaaa8d,training
red,889,966a50856ef26ae7fb859fbee81886d72c32f4215079ff2c862e7e53f5839211,final_evaluation
red,890,496a930b1ed687ae2799741d38a8068147c51e14ae1f936505a467f2e8c632c5,training
red,891,fb8983bc96388a1cf7474ea4f13fa5778afad3b192ca89ec37aa3b2ebb52a6d3,validation
red,892,60e7341d39f39616d5b36b7fb83afe40280e2b602616432d4bde6d2df0c81bb4,final_evaluation
red,893,9a57777ef68502c2508cb49e252ed3ad0fdd6dcee7690577d1ad778a69a85a80,final_evaluation
red,894,60e7341d39f39616d5b36b7fb83afe40280e2b602616432d4bde6d2df0c81bb4,final_evaluation
red,895,66cc5e69e23e403e7b4c12450a6669120d38c761a5e1c36ddbd5c1c658204605,validation
red,896,d2124495a5adc2943e22e533f902a1ac3ad7f2965045938385b432e154d09b61,training
red,897,0c95d3cd6e360ce97263d0cef8c43e8f79a84b1b708c75d05d4b4369bd7426f9,validation
red,898,d2124495a5adc2943e22e533f902a1ac3ad7f2965045938385b432e154d09b61,training
red,899,0c95d3cd6e360ce97263d0cef8c43e8f79a84b1b708c75d05d4b4369bd7426f9,validation
red,900,a30f8972283c0f0ef71ba68d0130cf4869cb9389dc228ceeced7b74ee546dec3,validation
red,901,b2dabf8148c0db478ed548b4d1006fd522efda5878aa6ad1690719496da16a3d,training
red,902,0c018d4e66460102b5f9b498b52459cd2f32e1022c6c19adf2324292634a75c4,validation
red,903,0c018d4e66460102b5f9b498b52459cd2f32e1022c6c19adf2324292634a75c4,validation
red,904,6483ad241d9604cbd69aa01c406784fdc01c33696edbc79f84921e0fd23a6ffe,final_evaluation
red,905,6483ad241d9604cbd69aa01c406784fdc01c33696edbc79f84921e0fd23a6ffe,final_evaluation
red,906,a55f3a3aebab6fe296dd1060593c2940dff01be042dcb65110b91d6cc873b019,validation
red,907,88884fab77417b0461135b98c35eb1a7ea41df067decf0fb5c07dc3e1467dbbd,training
red,908,0f3f3011f4a4a384c9a5458bda813eb15353f61d16db11733f8438e165d368e6,training
red,909,2b19d1780c362a124f5b717d5257f3dd70f4d224941865d5ac6b4a445e385ba2,training
red,910,817efe99cd065d68d12f660f78df3edb3f779e02815f1ecdac6f56dcb268fa38,training
red,911,6749b716bf01d41d3509ca96d36e7a1c149564c9b82fa1a18bb3bb8bb1a1c39e,training
red,912,c7c56054f4eef1a183c08a5828117aa301b29835e9cc5b3ecc7ebfded055f50b,training
red,913,00540af8db6e1429ab85d45d0246741f8511c08d1429d69114e81fe86b1a3afb,final_evaluation
red,914,78222903704c8960e64a63a617ec70ae90729426ab1a67774558b6c94155c33b,validation
red,915,817efe99cd065d68d12f660f78df3edb3f779e02815f1ecdac6f56dcb268fa38,training
red,916,578ce794f49bdea9528089d9d36c10c5a5fa11eb6b57edb7dc7d46a9872eed00,training
red,917,7fb371d5072f06d2d8fdc47d62240fc3710478581cb20573638c0f7c777f462e,final_evaluation
red,918,dce8e3937cdb3400796cecd2244fd7456d52c163cc0c89f15fb5534685418aec,training
red,919,b12f9afffc4fda0bb232d015b5705f6169223402809d82a1b22705c8880ef395,training
red,920,e82a65e052244f25c2f5cecef89fa2ce0639e984df7f08204d2ab948d8c56e9e,final_evaluation
red,921,793fcf3b4c4ac447466bfcd0cecb9d7dafdc297564bb68678db4127d92b16649,training
red,922,b12f9afffc4fda0bb232d015b5705f6169223402809d82a1b22705c8880ef395,training
red,923,e82a65e052244f25c2f5cecef89fa2ce0639e984df7f08204d2ab948d8c56e9e,final_evaluation
red,924,dce8e3937cdb3400796cecd2244fd7456d52c163cc0c89f15fb5534685418aec,training
red,925,2ede8165eb901703684d13ade7eb363ee8047a885172813942e5a5e1b4db7af7,training
red,926,d4b607836b97ea5a1feac18710ba5d5a731ded1fecf2acebd5d77aca3053cfa9,training
red,927,f93c9eaaa3a2f86c67128b8a589ee445f799f2c4e6f8edc2377c0cdc98c801cd,training
red,928,562ff8b187b427976e0de9209d7091287e5cc47d4f01ed83e3cf566183cc9b8b,final_evaluation
red,929,2ede8165eb901703684d13ade7eb363ee8047a885172813942e5a5e1b4db7af7,training
red,930,5e80409de6bb58a8d6c5bae9d977b9831f3828cab3e3cff034a41b776d0f0f76,training
red,931,a47cca38182522dc29e457fc9ed2618e0ecd3eaff5450488f76fd7c4136bcd98,training
red,932,853e4e79bb9f5576c6d91afb97723ffce3de472ce1c2e8b0c2342009599f7f64,training
red,933,4ac2b4b84df28f06fddd4a5bf42222b83267e5501ccc90cddf11d57eb087a1f5,validation
red,934,853e4e79bb9f5576c6d91afb97723ffce3de472ce1c2e8b0c2342009599f7f64,training
red,935,a47cca38182522dc29e457fc9ed2618e0ecd3eaff5450488f76fd7c4136bcd98,training
red,936,854655f30452aad3b97d80c640267c43665fcd0fa4ec5298e3c18bdbff746056,training
red,937,854655f30452aad3b97d80c640267c43665fcd0fa4ec5298e3c18bdbff746056,training
red,938,0a4cf3be4a4bc5cbfaadcbf6ca42ed6b1bda8d704dc14096bc6badbeea0fbc4a,final_evaluation
red,939,7ae8593943c94a773f1ebde7fdeac314690003bcb26f92039df147bb8e68f557,training
red,940,c6651dcc07cf7fe99902a36e4cabe8f099f681241af7ad8fd0721c24b2671bc0,training
red,941,cfb9babd7327d67528a761fc38367426109c32f1b1068b9846eca48eed4a732d,training
red,942,a84da1ec607f2138e4b2833b5b12747c698660f370bd3af166bb9fc70afdff4c,training
red,943,9a3081ddda309090a55ebb9695d32bd1dad83073bda4bf0ed57db42da4b2b58a,validation
red,944,41e6de6ee47dd72c669a90910def0ac54e6585728d88d58354d202af1546e692,training
red,945,ef5b763250a66512adc82a631dd74d51e1eadb1ab90570caa6d352a98e1f458b,training
red,946,23c919893a3d4289efa96f64a5e3cc7706070cc7da81b00685bdd49ea2508e4f,validation
red,947,60f804b9043c76f60187ff1aef0901aa0f0e836e9a58545befc8b86080021ebe,training
red,948,307831e6df08757a11b8932f7bc9e43bad67b966d87729c0e9559956c113b8cd,training
red,949,b0f882d8de2865cbf3e2b33f627aaadbe6378afdb7486e76395d4fa6c4865a1a,training
red,950,b0f882d8de2865cbf3e2b33f627aaadbe6378afdb7486e76395d4fa6c4865a1a,training
red,951,b0f882d8de2865cbf3e2b33f627aaadbe6378afdb7486e76395d4fa6c4865a1a,training
red,952,307831e6df08757a11b8932f7bc9e43bad67b966d87729c0e9559956c113b8cd,training
red,953,12b7066f86ebf0302fcef9ebfbfdf77dd544b2e8b93d194b8cd5bbc4d9579389,final_evaluation
red,954,75e9c5e5831e0b964b4ba8e6801433907a49d4b3763883adaa87e918e5935570,training
red,955,a395e359dc43bea7fdc5d5f30aa12387d32b98fd4d4bbde19c31e297dd47212c,training
red,956,73bde2ff71db9c58d11bb8522ce6eee79c499bb3398a953fe7ea479e79010d13,training
red,957,979f9f4b53c916bee0db340984d45961d9c82ac2656d362779e0f0bb02b93134,training
red,958,a52ebba2971f02f7cbb8abba1643f9295ddf795d335b8966c6422556f446de89,training
red,959,1d79e586eb0a9465040f5a952114216cff5b06077b5e648a828a578b954f10c7,training
red,960,53f34876f4ee653855b9292c1f85d6435303d0bea98777a3d032c0ed52cb6d86,training
red,961,8c76b284cc410ebf34894d8ce6ae0bb9d657e9328ca3edd1311374266bde404a,training
red,962,1efefe3843c4abe0d85d1bb5379e3afc0e87a1d3ec6730308c3a1d773374e079,validation
red,963,7fae29e3ccc21f04b10e0a0d566fb2b1f7d1ae77ff0826a16299bfd22fb6054b,training
red,964,4e953035caddbdcadcf82787d060555626ca1831b3f68c48ceaea13f7c854352,final_evaluation
red,965,8c76b284cc410ebf34894d8ce6ae0bb9d657e9328ca3edd1311374266bde404a,training
red,966,13faa885e6909886899a9f7762f436fc1b00d1e8bf0bfe45b1ca576a26433567,validation
red,967,91fb9506c3dbd8fa983245a1d582d57f8319fce80363557882f184360b043360,training
red,968,52285bbdbe24cd392bbc4832a0e71798d198042ae4ce39125f128e44ded9da0a,training
red,969,eb66653b08c6950386c77ae6ec6b0b4ae6a5d1a5a2851d08116a7bb1f3cfcd52,training
red,970,582ccc1225757f556b912825bf411bd2f59e07f6dbc53acc1b35e4444871d085,validation
red,971,08680eae9fd14d12582909549e51b894cfdb04b950fbd1f873049871540995db,training
red,972,08680eae9fd14d12582909549e51b894cfdb04b950fbd1f873049871540995db,training
red,973,19220b1f9373c808e1c373d292856c60baf56aacc5bbbeac186b5e0f349d159b,final_evaluation
red,974,756fe227ac3e1e3a42b39e17e57085d73aa0925a9a58d98d5456fc780f9735b2,validation
red,975,355fb99a99a034b0b0f529086b20a00eb867b2c9b87649c3c35fca36ebc2c14d,training
red,976,e2c614767b6a0aec2afaccc3933123225cefce20cdb248214108ee5de1f99087,training
red,977,e2c614767b6a0aec2afaccc3933123225cefce20cdb248214108ee5de1f99087,training
red,978,6394e4fc1913743821b64766d1dff1d1dfc28d2ad404508c243ea236b7da9917,training
red,979,963b0f6574f1b084ca09de3d694da662ca0673243287d875333c8e20a660a20a,training
red,980,debedf0d8a8aa20fa724dac2a7b30c87de6a1120dded82e6704cfe855e6ac0ba,final_evaluation
red,981,05ffb58b394ce17b165f91fd861a981f3fe50fc35ffb6207d11aed1fa00236fa,validation
red,982,3659d36d493d434f8d330ce77b692ff7c5761f81b3243272ade3eb307134f2ec,validation
red,983,0d49baa7f5459e042ffd5202e5cac412cc2138e4bdffb79da3c95aa1d882d03c,final_evaluation
red,984,05ffb58b394ce17b165f91fd861a981f3fe50fc35ffb6207d11aed1fa00236fa,validation
red,985,debedf0d8a8aa20fa724dac2a7b30c87de6a1120dded82e6704cfe855e6ac0ba,final_evaluation
red,986,c17a0ed273a199af6638d2688b6981f6407e3daf6d6b57d5a24db8dba48b741f,training
red,987,c9fae91f21e0bb27928270791cb621b0b7566202adc34a0a9cbd51b2e522b6d8,training
red,988,3c5591124ffdc0050b6f1c610ddefde8e69d50d3df0218b0228f3a2fd4157fe5,training
red,989,9c6ada439e77e3f3a63eb50870adc6474b6f5ac8df51246346b6495a4e0cf9fc,final_evaluation
red,990,8b10399bdb829db4ff15d24da70b94f5f33fa598cb22bd3f44497310aa374f79,validation
red,991,9c6ada439e77e3f3a63eb50870adc6474b6f5ac8df51246346b6495a4e0cf9fc,final_evaluation
red,992,4d0a3a6af72536f010ef406294333ff9a703403ffff0c55d24c96edf27d88ef9,validation
red,993,08f961b26f4c54b08ce410993cbea3aba611d2b475fdbc44d6bbed6d6f80cabf,final_evaluation
red,994,4d0a3a6af72536f010ef406294333ff9a703403ffff0c55d24c96edf27d88ef9,validation
red,995,a33b220b8a92e9ab3aeb4a36e3828e120c7fcbd48ae46ea6a98679e5e0eb325a,final_evaluation
red,996,eec02a599c85e1bb4e8ffb2d58d4c098a30e824445342cdd2c0e7b726be9e20e,final_evaluation
red,997,fb96adeb6ed541994f31ee5302cdd8fba2e0876b99b79f035c0e1e6fac6d169c,validation
red,998,fb96adeb6ed541994f31ee5302cdd8fba2e0876b99b79f035c0e1e6fac6d169c,validation
red,999,71f2bda18687262488963ae7e1f2171b68be96a8557e5a7748a06fc563717f86,training
red,1000,97c17cfc5adf9bfcc8b7c2c5d96edb0d6c422ccee78b12780c4ed44c67d4f227,validation
red,1001,faff658226248e2401f255f65ebabe51ede422e8ab434dc8e3c31caeeddad9e2,training
red,1002,ac50cc63cfca4259a99077d79736c694b8422df41f32c5b143b66e39e1887785,final_evaluation
red,1003,a74db70a06566271b835583aada031ade2015b02cbb21185a2b171bcc22649f3,training
red,1004,803d1e4b866ed315bcd0d08ca9404166c3426dc88ad322709915714dea3c5acc,final_evaluation
red,1005,6d35ee32792c352cb0300012df01c6be18669b38fe38ab3dab7910f920ab9c36,training
red,1006,803d1e4b866ed315bcd0d08ca9404166c3426dc88ad322709915714dea3c5acc,final_evaluation
red,1007,a74db70a06566271b835583aada031ade2015b02cbb21185a2b171bcc22649f3,training
red,1008,b59eca4708cdf8eba11379f8c91fcdcd8ea497aa54d5e83cd3c61b8c764cb60c,training
red,1009,aa339101eadba0fd4885d0ea57549870b1b1003c2bbe4b4baa07aa3bc83dd3b0,validation
red,1010,4ec372c41589432c0b9e51b4e8b0bcb31cf7b06ddfc4f81fdc40430a3e26d571,training
red,1011,2e7be2b3065e89fd62c8e5aa002605e09ee8d979d63422462471a24aca55721e,final_evaluation
red,1012,bd85c62bde69f1cd2d169ff94b37c59df6787b02ca1218ce1b268b1b812d7eb0,training
red,1013,1aa4f0b6e0ffb1a0e47cd6217f023129b570f270b8326db2d6e22eee959fa810,training
red,1014,4da84ce35933471be76c2bfd6870d86f74ba2a58806983dcbcb8f1a507aca31e,training
red,1015,aa230ebffa3572c2e91d8fcbfcc6565d9bbb666306450f94a06f8a6ab516f00f,validation
red,1016,9d3d51167070b3febb833c00a584b9eb320afbb666535b3a6e7d2936ef20dc3d,training
red,1017,656c4050e72e0c4d466530052e51fd9cf94d0a4faf0cd9516281d65e9c9bd163,training
red,1018,295ce8abca496dc6f57e953895c3957a4b58359c8cc714d21a612b37526df649,training
red,1019,295ce8abca496dc6f57e953895c3957a4b58359c8cc714d21a612b37526df649,training
red,1020,beacc7c242e5ccf5e1011e7831f3cd624829ee74253da03cb75c9332a89db8d9,validation
red,1021,cef9e867064886c15fe07629f950c51f152c4e555c530c4b9a5e3c2fa4380176,training
red,1022,cef9e867064886c15fe07629f950c51f152c4e555c530c4b9a5e3c2fa4380176,training
red,1023,9ee3b62e5c7b28bcf90b8f395629ee4af3ffb84de56e9f32ce7888c3b8a7dfd0,final_evaluation
red,1024,0951c73f022356f3a40f627813450d40f49ebef12ee8861b6569280563fe30c9,training
red,1025,025f706ba8056fd7d3f18b62ab00934811681e1e4612e38a3abfd3ec591c4c56,final_evaluation
red,1026,b08630f8e69cc48600a6ebedc4a59633ce4d366caabaa07fb744d127feffe872,training
red,1027,ef064cd45a5bcdb698934233c9a02503624fea78035bcd566e2e16ce9c66f66c,training
red,1028,e678ccf5c9e2012f154a90218ac0418c62a88b7e01dfb7fc0421e44a4c4b0ff1,training
red,1029,4832001344e4113a3f2ef9dc10d0619fd624ea53dc75610e7b2e026066c5d674,final_evaluation
red,1030,025f706ba8056fd7d3f18b62ab00934811681e1e4612e38a3abfd3ec591c4c56,final_evaluation
